GEOID10,race,sex,age,age_v
391119668002013,1,2,21,77
391119668002013,1,2,21,75
391119668002013,1,2,22,81
391119668002013,1,1,23,90
391119668002013,1,2,23,95
391119668002014,1,1,14,51
391119668002014,1,2,19,68
391119668002014,1,1,20,72
391119668002014,1,2,23,90
391119668002015,1,2,15,57
391119668002015,1,2,16,60
391119668002015,1,2,17,63
391119668002015,1,1,18,65
391119668002015,1,2,22,80
391119668002016,1,2,2,5
391119668002016,1,1,3,12
391119668002016,1,2,3,13
391119668002016,1,1,4,16
391119668002016,1,2,4,15
391119668002016,1,1,10,31
391119668002016,1,2,11,38
391119668002016,1,1,12,42
391119668002016,1,2,12,43
391119668002016,1,1,13,46
391119668002017,1,2,2,5
391119668002017,1,2,3,11
391119668002017,1,2,11,36
391119668002017,2,1,12,42
391119668002017,3,2,12,43
391119668002017,1,2,17,63
391119668002017,1,1,18,65
391119668002017,1,2,20,72
391119668002018,1,2,1,0
391119668002018,1,1,2,6
391119668002018,1,1,3,12
391119668002018,1,1,3,13
391119668002018,1,2,4,16
391119668002018,1,1,10,33
391119668002018,1,2,10,30
391119668002018,1,2,11,35
391119668002018,1,1,12,43
391119668002018,1,2,14,51
391119668002018,1,2,17,63
391119668002018,1,2,17,62
391119668002018,1,1,19,67
391119668002018,1,2,19,68
391119668002019,1,1,19,67
391119668002019,1,2,19,68
391119668002020,1,1,1,1
391119668002020,1,1,1,1
391119668002020,1,1,1,3
391119668002020,1,1,1,0
391119668002020,1,1,1,0
391119668002020,1,1,1,2
391119668002020,1,1,1,2
391119668002020,1,1,1,3
391119668002020,1,1,1,2
391119668002020,1,1,1,1
391119668002020,1,1,1,1
391119668002020,1,1,1,2
391119668002020,1,2,1,3
391119668002020,1,2,1,3
391119668002020,1,2,1,1
391119668002020,1,2,1,1
391119668002020,1,2,1,2
391119668002020,1,2,1,1
391119668002020,1,2,1,0
391119668002020,1,2,1,3
391119668002020,1,2,1,3
391119668002020,2,1,1,2
391119668002020,7,2,1,1
391119668002020,7,2,1,0
391119668002020,1,1,2,5
391119668002020,1,1,2,7
391119668002020,1,1,2,5
391119668002020,1,1,2,8
391119668002020,1,1,2,8
391119668002020,1,1,2,7
391119668002020,1,1,2,7
391119668002020,1,1,2,8
391119668002020,1,1,2,5
391119668002020,1,1,2,5
391119668002020,1,1,2,6
391119668002020,1,2,2,8
391119668002020,1,2,2,6
391119668002020,1,2,2,8
391119668002020,1,2,2,7
391119668002020,1,2,2,5
391119668002020,1,2,2,7
391119668002020,1,2,2,7
391119668002020,1,2,2,7
391119668002020,1,2,2,7
391119668002020,1,2,2,8
391119668002020,7,1,2,5
391119668002020,1,1,3,13
391119668002020,1,1,3,10
391119668002020,1,1,3,13
391119668002020,1,1,3,12
391119668002020,1,1,3,13
391119668002020,1,1,3,13
391119668002020,1,1,3,13
391119668002020,1,1,3,12
391119668002020,1,1,3,12
391119668002020,1,1,3,12
391119668002020,1,1,3,13
391119668002020,1,1,3,13
391119668002020,1,1,3,12
391119668002020,1,1,3,12
391119668002020,1,2,3,10
391119668002020,1,2,3,12
391119668002020,1,2,3,13
391119668002020,1,2,3,11
391119668002020,1,2,3,11
391119668002020,1,2,3,11
391119668002020,1,2,3,11
391119668002020,1,2,3,10
391119668002020,1,2,3,11
391119668002020,1,2,3,13
391119668002020,1,2,3,11
391119668002020,1,2,3,11
391119668002020,1,2,3,11
391119668002020,7,1,3,13
391119668002020,7,2,3,12
391119668002020,7,2,3,11
391119668002020,7,2,3,11
391119668002020,7,2,3,13
391119668002020,1,1,4,16
391119668002020,1,1,4,15
391119668002020,1,1,4,15
391119668002020,1,1,4,16
391119668002020,1,1,4,15
391119668002020,1,2,4,16
391119668002020,1,2,4,15
391119668002020,1,2,4,15
391119668002020,1,2,4,16
391119668002020,1,2,4,15
391119668002020,1,2,4,16
391119668002020,1,2,4,15
391119668002020,1,2,4,16
391119668002020,7,2,4,15
391119668002020,7,2,4,16
391119668002020,1,1,5,18
391119668002020,1,1,5,18
391119668002020,1,1,5,18
391119668002020,1,1,5,18
391119668002020,1,1,5,18
391119668002020,1,2,5,18
391119668002020,2,2,5,18
391119668002020,7,1,5,18
391119668002020,1,2,6,20
391119668002020,1,2,6,20
391119668002020,1,2,7,21
391119668002020,1,1,8,22
391119668002020,1,1,8,23
391119668002020,1,1,8,23
391119668002020,1,2,8,23
391119668002020,1,2,8,23
391119668002020,1,1,9,25
391119668002020,1,1,9,28
391119668002020,1,1,9,26
391119668002020,1,1,9,26
391119668002020,1,1,9,26
391119668002020,1,1,9,27
391119668002020,1,1,9,27
391119668002020,1,1,9,25
391119668002020,1,1,9,25
391119668002020,1,1,9,27
391119668002020,1,2,9,28
391119668002020,1,2,9,25
391119668002020,1,2,9,27
391119668002020,1,2,9,26
391119668002020,1,2,9,26
391119668002020,1,2,9,26
391119668002020,1,2,9,28
391119668002020,1,2,9,28
391119668002020,1,2,9,26
391119668002020,1,1,10,30
391119668002020,1,1,10,30
391119668002020,1,1,10,33
391119668002020,1,1,10,33
391119668002020,1,1,10,32
391119668002020,1,1,10,32
391119668002020,1,1,10,31
391119668002020,1,1,10,33
391119668002020,1,1,10,32
391119668002020,1,2,10,30
391119668002020,1,2,10,33
391119668002020,1,2,10,31
391119668002020,1,2,10,32
391119668002020,1,2,10,30
391119668002020,1,2,10,32
391119668002020,1,2,10,32
391119668002020,1,2,10,32
391119668002020,1,2,10,33
391119668002020,1,2,10,33
391119668002020,7,1,10,31
391119668002020,1,1,11,35
391119668002020,1,1,11,36
391119668002020,1,1,11,35
391119668002020,1,1,11,37
391119668002020,1,2,11,35
391119668002020,1,2,11,37
391119668002020,1,2,11,38
391119668002020,1,2,11,38
391119668002020,1,2,11,37
391119668002020,1,2,11,37
391119668002020,1,2,11,35
391119668002020,1,2,11,36
391119668002020,1,2,11,36
391119668002020,1,2,11,36
391119668002020,1,2,11,36
391119668002020,1,2,11,36
391119668002020,1,2,11,36
391119668002020,1,2,11,38
391119668002020,4,2,11,37
391119668002020,7,1,11,35
391119668002020,1,1,12,42
391119668002020,1,1,12,41
391119668002020,1,1,12,43
391119668002020,1,1,12,40
391119668002020,1,1,12,40
391119668002020,1,1,12,42
391119668002020,1,1,12,42
391119668002020,1,1,12,42
391119668002020,1,2,12,43
391119668002020,1,2,12,41
391119668002020,1,2,12,41
391119668002020,1,2,12,42
391119668002020,1,2,12,41
391119668002020,1,2,12,40
391119668002020,7,2,12,41
391119668002020,1,1,13,48
391119668002020,1,1,13,47
391119668002020,1,1,13,48
391119668002020,1,1,13,47
391119668002020,1,1,13,48
391119668002020,1,1,13,45
391119668002020,1,1,13,46
391119668002020,1,2,13,46
391119668002020,1,2,13,48
391119668002020,1,2,13,46
391119668002020,1,2,13,45
391119668002020,1,2,13,46
391119668002020,1,2,13,48
391119668002020,1,2,13,47
391119668002020,1,2,13,47
391119668002020,1,2,13,47
391119668002020,1,2,13,46
391119668002020,1,2,13,47
391119668002020,1,2,13,48
391119668002020,1,2,13,46
391119668002020,1,1,14,50
391119668002020,1,1,14,53
391119668002020,1,1,14,50
391119668002020,1,1,14,50
391119668002020,1,1,14,50
391119668002020,1,1,14,52
391119668002020,1,1,14,53
391119668002020,1,1,14,52
391119668002020,1,1,14,53
391119668002020,1,1,14,52
391119668002020,1,1,14,50
391119668002020,1,1,14,53
391119668002020,1,1,14,53
391119668002020,1,1,14,50
391119668002020,1,2,14,51
391119668002020,1,2,14,52
391119668002020,1,2,14,51
391119668002020,1,2,14,52
391119668002020,1,2,14,53
391119668002020,1,2,14,52
391119668002020,1,2,14,53
391119668002020,1,2,14,50
391119668002020,1,2,14,53
391119668002020,1,2,14,52
391119668002020,1,2,14,53
391119668002020,1,2,14,50
391119668002020,1,2,14,50
391119668002020,2,1,14,52
391119668002020,1,1,15,55
391119668002020,1,1,15,56
391119668002020,1,1,15,56
391119668002020,1,1,15,58
391119668002020,1,1,15,55
391119668002020,1,1,15,56
391119668002020,1,1,15,57
391119668002020,1,1,15,55
391119668002020,1,1,15,57
391119668002020,1,1,15,58
391119668002020,1,1,15,57
391119668002020,1,1,15,55
391119668002020,1,1,15,58
391119668002020,1,2,15,58
391119668002020,1,2,15,58
391119668002020,1,2,15,56
391119668002020,1,2,15,55
391119668002020,1,2,15,58
391119668002020,1,2,15,57
391119668002020,1,2,15,57
391119668002020,1,2,15,55
391119668002020,1,2,15,57
391119668002020,1,1,16,60
391119668002020,1,2,16,60
391119668002020,1,2,16,60
391119668002020,1,2,16,60
391119668002020,1,2,16,60
391119668002020,1,2,16,60
391119668002020,1,1,17,63
391119668002020,1,1,17,62
391119668002020,1,1,17,62
391119668002020,1,1,17,63
391119668002020,1,1,17,62
391119668002020,1,2,17,63
391119668002020,1,2,17,63
391119668002020,1,2,17,63
391119668002020,1,2,17,63
391119668002020,1,2,17,62
391119668002020,1,2,17,62
391119668002020,1,2,17,63
391119668002020,1,2,17,63
391119668002020,1,2,17,63
391119668002020,1,2,17,62
391119668002020,1,2,17,63
391119668002020,1,1,18,65
391119668002020,1,1,18,65
391119668002020,1,1,18,65
391119668002020,1,1,18,65
391119668002020,1,1,18,65
391119668002020,1,1,18,65
391119668002020,1,1,18,65
391119668002020,1,1,18,65
391119668002020,1,1,18,65
391119668002020,1,2,18,65
391119668002020,1,2,18,65
391119668002020,1,2,18,65
391119668002020,1,2,18,65
391119668002020,1,2,18,65
391119668002020,1,2,18,65
391119668002020,1,1,19,68
391119668002020,1,1,19,68
391119668002020,1,1,19,68
391119668002020,1,1,19,68
391119668002020,1,1,19,67
391119668002020,1,1,19,67
391119668002020,1,1,19,68
391119668002020,1,2,19,68
391119668002020,1,2,19,67
391119668002020,1,2,19,67
391119668002020,1,1,20,73
391119668002020,1,1,20,73
391119668002020,1,1,20,70
391119668002020,1,1,20,73
391119668002020,1,1,20,72
391119668002020,1,1,20,72
391119668002020,1,1,20,73
391119668002020,1,2,20,72
391119668002020,1,2,20,71
391119668002020,1,2,20,71
391119668002020,1,2,20,70
391119668002020,1,2,20,71
391119668002020,1,2,20,73
391119668002020,1,2,20,71
391119668002020,1,2,20,72
391119668002020,1,2,20,72
391119668002020,1,2,20,73
391119668002020,1,2,20,70
391119668002020,1,1,21,75
391119668002020,1,1,21,75
391119668002020,1,1,21,77
391119668002020,1,1,21,76
391119668002020,1,1,21,77
391119668002020,1,1,21,77
391119668002020,1,1,21,78
391119668002020,1,1,21,76
391119668002020,1,1,21,76
391119668002020,1,1,21,76
391119668002020,1,2,21,77
391119668002020,1,2,21,76
391119668002020,1,2,21,78
391119668002020,1,2,21,78
391119668002020,1,2,21,75
391119668002020,1,2,21,76
391119668002020,1,2,21,77
391119668002020,1,2,21,76
391119668002020,1,2,21,76
391119668002020,1,1,22,82
391119668002020,1,1,22,83
391119668002020,1,1,22,83
391119668002020,1,1,22,82
391119668002020,1,1,22,81
391119668002020,1,1,22,80
391119668002020,1,1,22,83
391119668002020,1,1,22,81
391119668002020,1,2,22,83
391119668002020,1,2,22,83
391119668002020,1,2,22,83
391119668002020,1,2,22,80
391119668002020,1,2,22,83
391119668002020,1,2,22,81
391119668002020,1,2,22,82
391119668002020,1,1,23,99
391119668002020,1,1,23,88
391119668002020,1,1,23,89
391119668002020,1,1,23,94
391119668002020,1,2,23,96
391119668002020,1,2,23,91
391119668002020,1,2,23,93
391119668002020,1,2,23,98
391119668002020,1,2,23,99
391119668002020,1,2,23,96
391119668002020,1,2,23,89
391119668002021,1,1,3,13
391119668002021,1,2,12,43
391119668002021,1,1,14,50
391119668002021,1,2,14,52
391119668002021,1,1,15,57
391119668002021,1,1,20,70
391119668002021,1,2,20,73
391119668002021,1,2,20,71
391119668002021,1,1,21,75
391119668002022,1,1,1,0
391119668002022,1,1,1,1
391119668002022,1,1,1,2
391119668002022,2,1,1,2
391119668002022,2,2,1,0
391119668002022,1,1,2,7
391119668002022,2,2,2,5
391119668002022,1,1,3,12
391119668002022,1,1,3,13
391119668002022,1,1,3,12
391119668002022,1,2,3,11
391119668002022,1,2,3,12
391119668002022,1,2,3,13
391119668002022,1,1,4,16
391119668002022,1,2,4,16
391119668002022,2,1,4,16
391119668002022,1,1,6,20
391119668002022,1,1,6,20
391119668002022,1,1,7,21
391119668002022,1,2,7,21
391119668002022,1,2,8,23
391119668002022,2,2,8,23
391119668002022,1,1,9,28
391119668002022,1,2,9,28
391119668002022,1,1,11,37
391119668002022,1,1,11,38
391119668002022,1,2,11,37
391119668002022,1,2,11,35
391119668002022,1,2,11,37
391119668002022,1,1,12,43
391119668002022,1,2,12,40
391119668002022,1,1,13,48
391119668002022,1,2,13,45
391119668002022,1,1,14,50
391119668002022,1,2,14,51
391119668002022,1,2,14,51
391119668002022,1,2,15,57
391119668002022,1,2,15,58
391119668002022,1,2,15,55
391119668002022,1,2,16,60
391119668002022,1,1,17,62
391119668002022,1,1,17,63
391119668002022,1,2,18,65
391119668002022,1,2,18,65
391119668002022,1,2,19,67
391119668002022,1,2,19,67
391119668002022,1,1,21,78
391119668002022,1,1,21,78
391119668002022,1,2,21,78
391119668002022,1,2,21,78
391119668002022,1,1,22,82
391119668002022,1,1,22,83
391119668002022,1,2,23,91
391119668002024,1,1,2,7
391119668002024,1,2,2,6
391119668002024,1,1,3,11
391119668002024,1,2,4,15
391119668002024,1,1,6,20
391119668002024,1,1,7,21
391119668002024,1,2,8,23
391119668002024,1,2,8,22
391119668002024,1,2,8,22
391119668002024,1,1,9,25
391119668002024,1,2,9,27
391119668002024,1,1,10,30
391119668002024,1,2,11,37
391119668002024,1,1,12,40
391119668002024,1,2,12,43
391119668002024,1,2,12,42
391119668002024,1,2,14,52
391119668002024,1,2,15,56
391119668002024,1,1,16,60
391119668002024,1,2,16,60
391119668002024,1,1,17,62
391119668002024,1,2,19,67
391119668002024,1,1,20,71
391119668002024,1,2,23,98
391119668002025,1,2,5,18
391119668002025,1,2,14,52
391119668002025,1,2,20,73
391119668002025,1,1,21,76
391119668002025,1,2,22,82
391119668002026,1,2,2,6
391119668002026,1,2,3,13
391119668002026,1,2,3,10
391119668002026,1,2,12,43
391119668002026,1,1,13,45
391119668002026,1,2,13,46
391119668002026,1,2,14,50
391119668002026,1,2,20,72
391119668002027,1,1,8,23
391119668002027,1,1,17,63
391119668002027,1,2,17,63
391119668002027,1,2,23,97
391119668002028,1,2,4,16
391119668002028,1,1,5,18
391119668002028,1,1,12,41
391119668002028,1,2,12,43
391119668002028,1,1,16,60
391119668002028,1,2,19,67
391119668002028,1,1,20,73
391119668002028,1,1,21,77
391119668002028,1,2,22,81
391119668002030,1,2,6,20
391119668002030,4,2,8,22
391119668002030,1,2,15,58
391119668002030,4,2,15,55
391119668002030,1,1,19,67
391119668003000,1,2,3,10
391119668003000,1,2,4,16
391119668003000,1,2,9,25
391119668003000,1,1,10,31
391119668003000,1,2,12,41
391119668003000,1,1,13,46
391119668003000,1,1,20,70
391119668003000,1,2,20,71
391119668003001,1,2,3,10
391119668003001,1,2,4,16
391119668003001,1,1,5,18
391119668003001,1,1,7,21
391119668003001,1,1,7,21
391119668003001,1,1,8,23
391119668003001,1,1,8,22
391119668003001,1,2,8,22
391119668003001,1,1,9,26
391119668003001,1,2,10,32
391119668003001,1,2,11,36
391119668003001,1,1,12,42
391119668003001,1,1,12,40
391119668003001,1,2,12,42
391119668003001,1,1,13,48
391119668003001,1,1,13,47
391119668003001,1,2,13,46
391119668003001,1,2,13,45
391119668003001,1,2,13,46
391119668003001,1,2,13,46
391119668003001,1,2,13,45
391119668003001,1,1,14,52
391119668003001,1,1,14,50
391119668003001,1,2,14,53
391119668003001,1,2,14,53
391119668003001,1,1,15,56
391119668003001,1,1,15,57
391119668003001,1,2,15,57
391119668003001,1,2,15,58
391119668003001,1,2,15,57
391119668003001,1,1,16,60
391119668003001,1,1,16,60
391119668003001,1,1,16,60
391119668003001,1,1,16,60
391119668003001,1,2,16,60
391119668003001,1,1,17,62
391119668003001,1,2,18,65
391119668003001,1,1,19,68
391119668003001,1,1,19,68
391119668003001,1,2,19,68
391119668003001,1,2,19,67
391119668003001,1,2,19,67
391119668003001,1,1,20,70
391119668003001,1,2,20,73
391119668003001,1,1,21,75
391119668003001,1,2,21,77
391119668003001,1,2,21,75
391119668003001,1,2,21,78
391119668003001,1,2,23,96
391119668003002,1,2,2,7
391119668003002,7,2,2,5
391119668003002,7,2,2,5
391119668003002,1,1,3,10
391119668003002,1,1,3,10
391119668003002,1,1,3,11
391119668003002,1,2,3,10
391119668003002,1,2,3,11
391119668003002,7,1,3,11
391119668003002,1,1,4,15
391119668003002,1,2,4,16
391119668003002,1,2,4,16
391119668003002,1,1,5,18
391119668003002,1,1,7,21
391119668003002,1,2,10,33
391119668003002,1,2,11,38
391119668003002,7,2,11,36
391119668003002,1,1,12,42
391119668003002,1,1,13,46
391119668003002,1,2,15,58
391119668003003,1,1,1,3
391119668003003,1,1,1,3
391119668003003,1,2,1,0
391119668003003,1,1,2,5
391119668003003,1,1,2,8
391119668003003,1,1,2,6
391119668003003,1,2,2,8
391119668003003,1,2,2,6
391119668003003,1,2,2,7
391119668003003,1,1,3,12
391119668003003,1,1,3,11
391119668003003,1,1,3,13
391119668003003,1,2,3,13
391119668003003,1,2,4,15
391119668003003,1,1,7,21
391119668003003,1,2,9,26
391119668003003,1,2,9,28
391119668003003,1,1,10,32
391119668003003,1,2,10,33
391119668003003,1,1,11,36
391119668003003,1,1,11,38
391119668003003,1,1,11,36
391119668003003,1,2,11,35
391119668003003,1,2,11,37
391119668003003,1,1,12,43
391119668003003,1,2,12,43
391119668003003,1,1,13,46
391119668003003,1,1,13,46
391119668003003,1,1,13,46
391119668003003,1,1,13,46
391119668003003,1,2,13,47
391119668003003,1,1,14,50
391119668003003,1,2,14,50
391119668003003,1,1,15,56
391119668003003,1,2,15,57
391119668003003,1,2,15,58
391119668003003,1,2,16,60
391119668003003,1,2,17,62
391119668003003,1,2,20,71
391119668003003,1,1,21,77
391119668003003,1,1,22,83
391119668003003,1,1,22,82
391119668003003,1,2,22,81
391119668003004,1,1,3,11
391119668003004,1,2,4,16
391119668003004,1,2,4,16
391119668003004,1,2,5,18
391119668003004,1,2,9,28
391119668003004,1,1,11,36
391119668003004,1,2,12,42
391119668003004,7,2,13,47
391119668003004,1,1,14,51
391119668003004,1,2,14,51
391119668003004,1,1,15,58
391119668003004,1,2,15,56
391119668003004,1,1,17,62
391119668003004,1,1,17,63
391119668003004,1,2,21,77
391119668003004,1,2,22,80
391119668003004,1,2,23,97
391119668003006,1,2,1,3
391119668003006,1,2,5,18
391119668003006,1,2,5,18
391119668003006,1,1,6,20
391119668003006,1,1,6,20
391119668003006,1,2,10,30
391119668003006,1,1,17,63
391119668003007,1,1,2,8
391119668003007,1,2,2,5
391119668003007,1,1,3,12
391119668003007,1,1,12,43
391119668003007,1,2,13,47
391119668003007,1,1,17,63
391119668003007,1,2,17,63
391119668003008,1,1,1,1
391119668003008,1,1,1,0
391119668003008,1,1,1,2
391119668003008,1,2,1,0
391119668003008,1,1,2,5
391119668003008,1,1,2,6
391119668003008,1,1,2,8
391119668003008,1,2,3,13
391119668003008,1,1,5,18
391119668003008,1,1,5,18
391119668003008,1,1,5,18
391119668003008,1,2,7,21
391119668003008,1,2,7,21
391119668003008,1,2,9,28
391119668003008,7,1,9,25
391119668003008,1,2,11,37
391119668003008,1,2,11,38
391119668003008,1,2,11,36
391119668003008,1,1,12,42
391119668003008,1,1,12,40
391119668003008,1,2,12,43
391119668003008,1,2,13,45
391119668003008,1,1,14,50
391119668003008,1,1,15,57
391119668003008,1,2,15,55
391119668003008,1,2,15,56
391119668003008,1,1,19,67
391119668003008,1,2,19,68
391119668003008,1,1,20,70
391119668003008,1,1,20,73
391119668003008,1,2,20,72
391119668003008,1,2,20,70
391119668003008,1,2,20,70
391119668003008,1,1,21,76
391119668003008,1,2,21,75
391119668003008,1,1,23,98
391119668003008,1,2,23,87
391119668003008,1,2,23,93
391119668003008,1,2,23,87
391119668003009,1,1,1,1
391119668003009,1,1,1,2
391119668003009,1,1,1,1
391119668003009,1,1,1,3
391119668003009,1,1,1,1
391119668003009,1,2,1,1
391119668003009,1,2,1,1
391119668003009,1,2,1,0
391119668003009,1,2,1,0
391119668003009,2,2,1,2
391119668003009,1,1,2,7
391119668003009,1,1,2,5
391119668003009,1,1,2,5
391119668003009,1,2,2,8
391119668003009,1,2,2,5
391119668003009,1,2,2,5
391119668003009,1,2,2,7
391119668003009,1,2,2,7
391119668003009,1,2,2,8
391119668003009,1,1,3,11
391119668003009,1,1,3,13
391119668003009,1,1,3,10
391119668003009,1,2,3,12
391119668003009,1,2,3,13
391119668003009,1,2,3,12
391119668003009,6,1,3,12
391119668003009,6,1,3,10
391119668003009,6,2,3,13
391119668003009,1,1,4,15
391119668003009,1,2,4,15
391119668003009,1,2,4,15
391119668003009,6,1,4,15
391119668003009,6,2,4,16
391119668003009,1,1,5,18
391119668003009,1,2,5,18
391119668003009,1,2,5,18
391119668003009,1,1,7,21
391119668003009,1,2,7,21
391119668003009,1,2,7,21
391119668003009,1,2,7,21
391119668003009,1,1,8,22
391119668003009,1,1,8,23
391119668003009,1,1,8,23
391119668003009,1,2,8,23
391119668003009,1,1,9,25
391119668003009,1,1,9,26
391119668003009,1,1,9,26
